Customer_Key,Total_Number_of_Calls,AHT,Contract_End_Date,Call_Date,Product_Type,Product_Status,Customer_Type
6635,1,163.874202,14/12/2020,16/12/2020,Product 2,Status 2,Type 1
6636,1,165.2650319,22/03/2021,24/03/2021,Product 1,Status 4,Type 1
6637,3,496.2472275,04/01/2021,06/01/2021,Product 2,Status 2,Type 1
6638,1,318.6295824,29/06/2021,04/07/2021,Product 1,Status 1,Type 1
6639,1,251.1262095,24/03/2020,24/03/2020,Product 1,Status 4,Type 1
6640,2,352.4718955,20/08/2020,22/08/2020,Product 2,Status 1,Type 1
6641,1,93.61895271,23/04/2021,27/04/2021,Product 2,Status 3,Type 1
6642,2,343.870533,26/05/2021,27/05/2021,Product 2,Status 2,Type 1
6643,1,455.828232,25/10/2025,14/09/2021,Product 3,Status 4,Type 2
6644,1,418.1794354,25/09/2021,24/09/2021,Product 2,Status 3,Type 1
6645,1,104.5860055,20/05/2022,22/01/2022,Product 4,Status 2,Type 3
6646,2,463.8632233,24/02/2020,25/02/2020,Product 1,Status 1,Type 1
6647,1,418.2506986,03/01/2026,16/11/2021,Product 1,Status 3,Type 2
6648,1,177.1090525,02/10/2020,02/10/2020,Product 2,Status 3,Type 1
6649,2,512.3144336,15/11/2025,23/07/2020,Product 3,Status 4,Type 2
6650,1,94.31453954,07/12/2021,07/09/2021,Product 4,Status 3,Type 3
6651,1,518.6937447,12/01/2025,08/04/2021,Product 1,Status 3,Type 2
6652,1,272.0770037,23/04/2021,28/04/2021,Product 1,Status 4,Type 1
6653,4,301.9006493,28/10/2021,28/10/2021,Product 2,Status 2,Type 1
6654,3,147.3669761,25/04/2020,28/04/2020,Product 1,Status 1,Type 1
6655,1,426.4389431,11/04/2025,01/08/2021,Product 3,Status 3,Type 2
6656,1,127.4784466,21/02/2022,05/12/2021,Product 4,Status 2,Type 3
6657,1,520.3203207,12/03/2026,30/03/2020,Product 2,Status 2,Type 2
6658,2,351.4860412,28/07/2021,01/08/2021,Product 2,Status 4,Type 1
6659,1,501.2490386,20/12/2020,24/12/2020,Product 1,Status 3,Type 1
6660,1,230.8187449,01/11/2021,04/11/2021,Product 1,Status 3,Type 1
6661,2,226.3330237,11/10/2020,16/10/2020,Product 2,Status 4,Type 1
6662,1,484.9526959,08/07/2026,26/06/2020,Product 3,Status 1,Type 2
6663,1,164.7469881,09/08/2020,13/08/2020,Product 2,Status 4,Type 1
6664,2,442.6354033,11/02/2026,29/08/2020,Product 3,Status 3,Type 2
6665,2,133.1586102,25/11/2021,24/07/2021,Product 4,Status 4,Type 3
6666,1,101.3064544,05/01/2022,09/10/2021,Product 2,Status 2,Type 3
6667,2,524.5664987,04/10/2025,11/02/2021,Product 3,Status 4,Type 2
6668,3,429.3861046,11/01/2022,12/01/2022,Product 1,Status 3,Type 1
6669,1,270.869996,30/08/2021,01/09/2021,Product 1,Status 2,Type 1
6670,2,111.2594263,18/04/2022,28/01/2022,Product 4,Status 2,Type 3
6671,2,146.1549487,24/09/2021,26/09/2021,Product 1,Status 2,Type 1
6672,1,141.1583181,18/01/2022,31/10/2021,Product 4,Status 1,Type 3
6673,2,280.934694,06/05/2021,08/05/2021,Product 1,Status 2,Type 1
6674,1,395.1393659,13/02/2020,17/02/2020,Product 2,Status 4,Type 1
6675,1,87.29536672,15/04/2022,24/01/2022,Product 4,Status 1,Type 3
6676,1,582.3807242,25/04/2025,04/06/2020,Product 2,Status 1,Type 2
6677,1,63.72637693,27/10/2021,16/07/2021,Product 4,Status 4,Type 3
6678,2,798.9550605,20/01/2022,24/01/2022,Product 2,Status 2,Type 1
6679,1,427.7717978,19/02/2020,20/02/2020,Product 1,Status 1,Type 1
6680,2,191.9450952,02/11/2021,05/11/2021,Product 1,Status 3,Type 1
6681,1,332.3584949,07/07/2021,12/07/2021,Product 2,Status 1,Type 1
6682,1,570.3916694,22/12/2026,20/02/2021,Product 3,Status 1,Type 2
6683,1,117.3609116,13/05/2022,28/01/2022,Product 4,Status 1,Type 3
6684,1,96.65195516,22/03/2022,12/12/2021,Product 4,Status 2,Type 3
6685,1,107.7248354,01/12/2021,19/08/2021,Product 4,Status 4,Type 3
6686,1,85.7554255,28/11/2021,17/09/2021,Product 4,Status 1,Type 3
6687,2,482.9306084,28/04/2025,29/01/2022,Product 3,Status 1,Type 2
6688,2,614.3760241,28/06/2025,15/01/2020,Product 3,Status 1,Type 2
6689,2,249.0309192,26/08/2021,29/08/2021,Product 1,Status 2,Type 1
6690,3,272.9883332,20/07/2020,22/07/2020,Product 1,Status 3,Type 1
6691,1,408.8811202,14/09/2021,13/09/2021,Product 1,Status 3,Type 1
6692,1,411.3520337,23/02/2026,27/09/2020,Product 3,Status 4,Type 2
6693,1,313.437679,07/10/2020,09/10/2020,Product 2,Status 3,Type 1
6694,1,416.4693613,11/01/2022,15/01/2022,Product 1,Status 4,Type 1
6695,1,477.9858655,30/12/2020,01/01/2021,Product 2,Status 3,Type 1
6696,1,426.2876686,23/11/2021,24/11/2021,Product 2,Status 2,Type 1
6697,1,425.8336947,03/03/2020,07/03/2020,Product 1,Status 3,Type 1
6698,1,602.5832539,23/11/2021,22/11/2021,Product 1,Status 1,Type 1
6699,1,127.5366168,23/09/2020,24/09/2020,Product 1,Status 4,Type 1
6700,3,257.4592384,06/05/2020,07/05/2020,Product 2,Status 2,Type 1
6701,1,521.7833596,20/07/2025,05/01/2022,Product 2,Status 1,Type 2
6702,2,552.1075036,30/10/2021,01/11/2021,Product 2,Status 3,Type 1
6703,1,395.2562693,04/11/2020,07/11/2020,Product 2,Status 2,Type 1
6704,1,257.9944265,22/09/2021,24/09/2021,Product 2,Status 3,Type 1
6705,2,251.3492598,29/04/2020,01/05/2020,Product 1,Status 1,Type 1
6706,1,507.5005852,05/06/2025,02/10/2021,Product 3,Status 1,Type 2
6707,1,436.0848866,05/11/2025,26/01/2020,Product 1,Status 4,Type 2
6708,2,419.0475916,13/11/2020,16/11/2020,Product 2,Status 4,Type 1
6709,2,454.7748339,11/04/2025,11/10/2020,Product 1,Status 1,Type 2
6710,1,504.6007645,29/09/2021,02/10/2021,Product 1,Status 2,Type 1
6711,1,328.1000917,05/10/2021,06/10/2021,Product 2,Status 3,Type 1
6712,1,483.7669656,23/02/2020,29/02/2020,Product 1,Status 2,Type 1
6713,1,119.0933486,07/12/2021,20/09/2021,Product 4,Status 2,Type 3
6714,3,149.1295911,02/07/2021,01/07/2021,Product 1,Status 4,Type 1
6715,2,448.6920125,26/07/2021,31/07/2021,Product 1,Status 3,Type 1
6716,2,517.7915991,11/11/2025,04/05/2021,Product 3,Status 3,Type 2
6717,1,345.8881986,15/08/2020,19/08/2020,Product 1,Status 3,Type 1
6718,1,444.6067591,01/12/2021,02/12/2021,Product 2,Status 2,Type 1
6719,1,604.0484296,11/07/2025,19/11/2020,Product 3,Status 4,Type 2
6720,1,507.775377,10/04/2026,18/12/2020,Product 3,Status 3,Type 2
6721,1,325.5220533,21/01/2022,23/01/2022,Product 2,Status 3,Type 1
6722,3,252.1304724,25/03/2021,29/03/2021,Product 2,Status 4,Type 1
6723,1,528.0791309,04/03/2020,09/03/2020,Product 2,Status 1,Type 1
6724,1,552.5743799,24/12/2026,16/03/2021,Product 2,Status 4,Type 2
6725,2,487.1726481,08/12/2020,11/12/2020,Product 2,Status 4,Type 1
6726,3,342.7667575,13/10/2020,19/10/2020,Product 1,Status 4,Type 1
6727,1,456.6284229,30/10/2021,01/11/2021,Product 1,Status 3,Type 1
6728,3,208.3418338,25/07/2020,28/07/2020,Product 2,Status 3,Type 1
6729,2,229.7694857,22/09/2020,22/09/2020,Product 1,Status 4,Type 1
6730,1,306.7776562,21/06/2021,24/06/2021,Product 2,Status 4,Type 1
6731,1,360.1041979,20/11/2020,21/11/2020,Product 2,Status 1,Type 1
6732,2,173.5745689,25/05/2021,28/05/2021,Product 2,Status 3,Type 1
6733,1,492.6096725,01/06/2021,05/06/2021,Product 2,Status 2,Type 1
6734,1,95.48533596,25/01/2022,29/10/2021,Product 4,Status 2,Type 3
6735,2,118.6603399,02/03/2022,29/11/2021,Product 4,Status 2,Type 3
6736,2,209.6599921,09/02/2020,15/02/2020,Product 2,Status 2,Type 1
6737,1,280.1595816,12/08/2021,19/08/2021,Product 2,Status 1,Type 1
6738,2,126.6488545,30/10/2021,29/07/2021,Product 4,Status 3,Type 3
6739,3,201.1801889,30/05/2021,05/06/2021,Product 2,Status 4,Type 1
6740,1,398.4983527,16/07/2026,30/03/2021,Product 3,Status 1,Type 2
6741,1,121.3075378,07/03/2022,12/12/2021,Product 4,Status 1,Type 3
6742,1,414.4752523,11/06/2026,24/03/2021,Product 2,Status 2,Type 2
6743,1,468.1571484,14/06/2026,08/01/2020,Product 3,Status 1,Type 2
6744,2,355.1935068,04/08/2021,03/08/2021,Product 2,Status 1,Type 1
6745,1,159.6559012,20/10/2021,25/07/2021,Product 4,Status 3,Type 3
6746,2,704.0164118,09/08/2025,25/05/2021,Product 3,Status 3,Type 2
6747,2,124.777554,20/07/2020,22/07/2020,Product 2,Status 4,Type 1
6748,4,233.5670144,04/04/2021,09/04/2021,Product 1,Status 4,Type 1
6749,1,416.1672035,18/03/2025,19/04/2021,Product 3,Status 3,Type 2
6750,1,300.1762099,05/05/2021,09/05/2021,Product 1,Status 2,Type 1
6751,1,367.5433852,03/11/2021,08/11/2021,Product 2,Status 2,Type 1
6752,1,89.16587859,12/09/2021,13/09/2021,Product 2,Status 2,Type 1
6753,2,155.1181237,31/03/2020,31/03/2020,Product 2,Status 2,Type 1
6754,1,241.2223257,30/07/2021,02/08/2021,Product 2,Status 1,Type 1
6755,1,343.4791916,29/03/2020,04/04/2020,Product 1,Status 1,Type 1
6756,2,582.296033,28/09/2026,07/11/2021,Product 2,Status 4,Type 2
6757,1,241.6107301,16/03/2020,17/03/2020,Product 1,Status 4,Type 1
6758,1,471.9979356,19/11/2026,27/08/2021,Product 1,Status 2,Type 2
6759,2,645.1342069,18/10/2020,21/10/2020,Product 1,Status 2,Type 1
6760,5,355.0766545,08/07/2020,09/07/2020,Product 1,Status 2,Type 1
6761,1,303.1177881,27/07/2021,29/07/2021,Product 1,Status 3,Type 1
6762,3,518.2770966,01/03/2025,07/11/2021,Product 2,Status 1,Type 2
6763,1,638.1909921,25/07/2021,30/07/2021,Product 1,Status 4,Type 1
6764,2,317.9419922,28/03/2020,01/04/2020,Product 2,Status 1,Type 1
6765,2,407.1816557,17/03/2020,23/03/2020,Product 1,Status 3,Type 1
6766,1,181.3563331,25/06/2020,26/06/2020,Product 1,Status 3,Type 1
6767,2,257.6292607,01/11/2020,04/11/2020,Product 1,Status 4,Type 1
6768,1,256.3026888,11/11/2020,15/11/2020,Product 1,Status 4,Type 1
6769,1,174.7780716,20/01/2022,16/10/2021,Product 4,Status 4,Type 3
6770,1,537.1533597,15/01/2020,17/01/2020,Product 2,Status 1,Type 1
6771,2,364.8018013,15/03/2020,18/03/2020,Product 2,Status 4,Type 1
6772,1,515.5267171,31/05/2026,09/01/2020,Product 3,Status 4,Type 2
6773,1,240.5508212,28/01/2021,01/02/2021,Product 1,Status 4,Type 1
6774,3,226.2063939,30/12/2021,03/01/2022,Product 2,Status 1,Type 1
6775,4,285.3761303,22/01/2022,24/01/2022,Product 1,Status 3,Type 1
6776,2,432.8674121,13/12/2020,16/12/2020,Product 1,Status 3,Type 1
6777,2,508.5160668,19/04/2026,20/12/2021,Product 3,Status 2,Type 2
6778,2,378.9678599,04/02/2026,27/01/2020,Product 2,Status 3,Type 2
6779,1,571.8087037,11/05/2025,20/06/2020,Product 2,Status 4,Type 2
6780,1,498.9678693,03/04/2026,27/09/2020,Product 3,Status 4,Type 2
6781,1,465.008051,24/06/2025,31/01/2020,Product 3,Status 4,Type 2
6782,2,563.7053283,04/04/2025,17/01/2022,Product 2,Status 2,Type 2
6783,2,467.3934043,14/03/2026,01/03/2020,Product 3,Status 1,Type 2
6784,2,588.7262957,22/11/2025,29/07/2020,Product 3,Status 3,Type 2
6785,1,557.4714157,06/06/2026,07/07/2021,Product 1,Status 4,Type 2
6786,1,146.4324336,20/09/2020,17/09/2020,Product 2,Status 4,Type 1
6787,1,467.8332001,07/09/2026,16/06/2021,Product 3,Status 1,Type 2
6788,1,119.6822554,26/11/2021,01/09/2021,Product 4,Status 2,Type 3
6789,2,142.2522644,28/05/2021,29/05/2021,Product 1,Status 1,Type 1
6790,1,530.8454496,20/06/2026,23/02/2021,Product 3,Status 2,Type 2
6791,1,70.41397562,14/01/2020,16/01/2020,Product 2,Status 2,Type 1
6792,1,400.0585048,27/11/2025,26/06/2021,Product 3,Status 2,Type 2
6793,2,316.7555917,09/03/2020,13/03/2020,Product 2,Status 4,Type 1
6794,1,548.4974298,20/02/2025,19/01/2020,Product 2,Status 1,Type 2
6795,1,483.6366507,16/02/2025,30/08/2020,Product 3,Status 1,Type 2
6796,2,428.5449748,19/07/2020,21/07/2020,Product 2,Status 4,Type 1
6797,1,12.60399565,28/06/2021,29/06/2021,Product 1,Status 4,Type 1
6798,1,496.5378086,04/12/2026,27/01/2022,Product 3,Status 3,Type 2
6799,1,446.8439898,05/08/2021,07/08/2021,Product 1,Status 4,Type 1
6800,1,458.0196917,29/08/2020,02/09/2020,Product 1,Status 3,Type 1
6801,1,395.740392,08/01/2026,25/02/2020,Product 3,Status 3,Type 2
6802,2,408.199688,08/04/2026,16/08/2021,Product 3,Status 3,Type 2
6803,2,278.5926947,30/06/2020,01/07/2020,Product 2,Status 1,Type 1
6804,1,170.4605797,07/08/2021,10/08/2021,Product 1,Status 2,Type 1
6805,1,338.109597,08/11/2020,12/11/2020,Product 2,Status 3,Type 1
6806,1,467.9095399,12/08/2020,16/08/2020,Product 1,Status 4,Type 1
6807,1,447.5192438,19/02/2020,21/02/2020,Product 1,Status 1,Type 1
6808,1,413.2549684,18/11/2021,20/11/2021,Product 2,Status 4,Type 1
6809,2,418.0658917,18/09/2026,21/09/2021,Product 2,Status 2,Type 2
6810,1,252.3958363,31/05/2021,03/06/2021,Product 2,Status 1,Type 1
6811,3,281.7371829,23/07/2020,26/07/2020,Product 2,Status 4,Type 1
6812,2,643.4257745,22/08/2025,09/02/2020,Product 3,Status 3,Type 2
6813,2,403.9625506,01/06/2021,04/06/2021,Product 2,Status 2,Type 1
6814,3,658.6448923,16/03/2020,18/03/2020,Product 1,Status 4,Type 1
6815,1,433.959975,28/07/2021,01/08/2021,Product 1,Status 3,Type 1
6816,1,73.01467814,25/11/2021,03/09/2021,Product 4,Status 3,Type 3
6817,2,349.6705249,11/01/2022,12/01/2022,Product 2,Status 2,Type 1
6818,1,289.6835475,29/01/2022,27/01/2022,Product 1,Status 1,Type 1
6819,2,199.474662,13/05/2021,16/05/2021,Product 1,Status 3,Type 1
6820,2,488.2061709,09/03/2026,22/03/2021,Product 1,Status 1,Type 2
6821,1,324.0342824,25/09/2020,27/09/2020,Product 1,Status 2,Type 1
6822,1,129.8076753,03/01/2022,25/09/2021,Product 4,Status 3,Type 3
6823,1,183.3723736,13/08/2020,13/08/2020,Product 1,Status 2,Type 1
6824,2,142.0888649,05/01/2022,20/10/2021,Product 4,Status 1,Type 3
6825,1,135.9419117,19/04/2022,07/01/2022,Product 4,Status 3,Type 3
6826,1,155.0704456,12/03/2022,13/12/2021,Product 4,Status 2,Type 3
6827,4,532.0212689,25/12/2020,25/12/2020,Product 1,Status 1,Type 1
6828,1,323.2153989,29/03/2021,01/04/2021,Product 1,Status 2,Type 1
6829,1,634.6548129,18/01/2021,20/01/2021,Product 2,Status 3,Type 1
6830,1,442.8345431,07/03/2021,13/03/2021,Product 1,Status 3,Type 1
6831,2,418.4352555,15/06/2021,21/06/2021,Product 1,Status 2,Type 1
6832,2,567.3768815,28/07/2021,01/08/2021,Product 1,Status 2,Type 1
6833,1,463.9411183,25/04/2026,11/04/2020,Product 2,Status 2,Type 2
6834,1,149.9790947,20/11/2021,22/11/2021,Product 1,Status 1,Type 1
6835,1,416.9545358,24/01/2022,27/01/2022,Product 2,Status 3,Type 1
6836,2,576.168026,24/05/2026,31/12/2020,Product 1,Status 3,Type 2
6837,2,382.1310994,09/09/2021,10/09/2021,Product 2,Status 2,Type 1
6838,1,481.8419216,15/05/2020,17/05/2020,Product 1,Status 1,Type 1
6839,1,459.5365657,26/07/2020,27/07/2020,Product 2,Status 4,Type 1
6840,1,549.1494246,28/09/2020,01/10/2020,Product 2,Status 2,Type 1
6841,1,540.7047391,03/02/2025,12/07/2021,Product 1,Status 1,Type 2
6842,2,317.9053998,18/02/2021,23/02/2021,Product 1,Status 2,Type 1
6843,1,107.3954133,11/04/2022,02/01/2022,Product 4,Status 2,Type 3
6844,2,551.5319793,28/12/2021,31/12/2021,Product 1,Status 1,Type 1
6845,1,154.3265576,03/02/2021,02/02/2021,Product 2,Status 4,Type 1
6846,1,287.204494,09/10/2021,11/10/2021,Product 1,Status 2,Type 1
6847,3,723.6465614,06/08/2021,07/08/2021,Product 2,Status 3,Type 1
6848,2,556.2807667,21/11/2021,25/11/2021,Product 2,Status 1,Type 1
6849,1,503.29706,25/04/2025,12/01/2022,Product 1,Status 3,Type 2
6850,1,184.7620896,23/06/2020,25/06/2020,Product 2,Status 4,Type 1
6851,1,468.7308744,26/07/2021,30/07/2021,Product 2,Status 1,Type 1
6852,1,338.2513847,03/07/2020,03/07/2020,Product 2,Status 1,Type 1
6853,1,609.4936659,24/11/2020,26/11/2020,Product 1,Status 4,Type 1
6854,1,295.019704,07/11/2020,08/11/2020,Product 2,Status 2,Type 1
6855,1,410.7091602,04/03/2021,05/03/2021,Product 2,Status 3,Type 1
6856,1,-6.170273408,13/07/2020,13/07/2020,Product 1,Status 1,Type 1
6857,1,104.0120119,25/01/2022,18/11/2021,Product 4,Status 3,Type 3
6858,2,651.4124186,09/03/2021,14/03/2021,Product 1,Status 1,Type 1
6859,1,557.3247395,09/01/2020,11/01/2020,Product 1,Status 1,Type 1
6860,2,602.0459182,13/06/2025,03/04/2020,Product 3,Status 2,Type 2
6861,1,555.9016578,28/08/2026,16/11/2020,Product 1,Status 4,Type 2
6862,1,430.8542589,12/08/2020,15/08/2020,Product 2,Status 2,Type 1
6863,1,369.1322119,11/08/2021,15/08/2021,Product 1,Status 1,Type 1
6864,1,534.8401617,04/01/2026,27/01/2022,Product 1,Status 2,Type 2
6865,2,480.3138756,27/10/2021,30/10/2021,Product 1,Status 4,Type 1
6866,1,273.9115446,01/01/2022,09/01/2022,Product 2,Status 2,Type 1
6867,1,416.5889778,23/06/2025,17/05/2021,Product 3,Status 3,Type 2
6868,2,117.2004855,08/12/2020,09/12/2020,Product 1,Status 3,Type 1
6869,1,239.6074054,14/10/2020,16/10/2020,Product 1,Status 3,Type 1
6870,2,437.6706354,08/03/2026,01/12/2021,Product 3,Status 3,Type 2
6871,1,488.2688324,24/12/2025,01/02/2020,Product 3,Status 3,Type 2
6872,1,545.9676417,28/10/2026,31/08/2020,Product 3,Status 2,Type 2
6873,2,519.220255,18/09/2025,03/05/2020,Product 2,Status 4,Type 2
6874,1,478.6301569,11/08/2026,25/07/2021,Product 3,Status 4,Type 2
6875,1,185.8391956,15/07/2021,18/07/2021,Product 2,Status 4,Type 1
6876,1,481.1694154,03/10/2020,04/10/2020,Product 1,Status 4,Type 1
6877,1,140.6811239,20/01/2022,29/10/2021,Product 4,Status 3,Type 3
6878,2,569.0830335,29/10/2026,18/01/2021,Product 3,Status 3,Type 2
6879,1,501.2504731,12/07/2025,31/12/2021,Product 1,Status 2,Type 2
6880,2,371.3421827,02/05/2020,04/05/2020,Product 1,Status 2,Type 1
6881,1,197.3833676,04/09/2020,06/09/2020,Product 1,Status 2,Type 1
6882,1,131.501985,25/02/2022,07/11/2021,Product 4,Status 3,Type 3
6883,2,525.9725181,05/09/2020,07/09/2020,Product 1,Status 2,Type 1
6884,1,548.6748997,16/08/2026,01/07/2020,Product 2,Status 4,Type 2
6885,2,312.0327457,04/04/2020,03/04/2020,Product 1,Status 1,Type 1
6886,2,524.861265,14/10/2026,13/03/2021,Product 3,Status 3,Type 2
6887,1,239.4562995,27/11/2020,28/11/2020,Product 1,Status 1,Type 1
6888,1,204.9572154,18/10/2021,21/10/2021,Product 2,Status 2,Type 1
6889,1,217.3627694,26/08/2021,30/08/2021,Product 1,Status 2,Type 1
6890,1,722.1102414,12/12/2021,14/12/2021,Product 1,Status 2,Type 1
6891,1,323.9563612,21/05/2020,23/05/2020,Product 1,Status 4,Type 1
6892,1,151.8956835,12/03/2022,09/12/2021,Product 4,Status 1,Type 3
6893,1,326.8036575,15/06/2020,18/06/2020,Product 2,Status 4,Type 1
6894,3,260.3673847,26/05/2020,28/05/2020,Product 2,Status 2,Type 1
6895,2,368.8161355,17/02/2026,27/01/2020,Product 3,Status 3,Type 2
6896,1,259.9349433,20/11/2021,25/11/2021,Product 1,Status 1,Type 1
6897,1,258.0067892,22/04/2020,24/04/2020,Product 1,Status 2,Type 1
6898,1,474.3737076,19/11/2021,29/11/2021,Product 2,Status 3,Type 1
6899,2,287.0975464,13/02/2021,12/02/2021,Product 1,Status 2,Type 1
6900,1,593.520883,11/06/2026,24/04/2020,Product 2,Status 1,Type 2
6901,1,483.90961,02/01/2025,09/06/2020,Product 2,Status 4,Type 2
6902,1,539.3799953,28/08/2025,14/07/2021,Product 2,Status 3,Type 2
6903,1,519.3901144,02/02/2020,04/02/2020,Product 2,Status 2,Type 1
6904,1,103.6430864,07/01/2022,19/10/2021,Product 4,Status 1,Type 3
6905,2,571.8752693,05/01/2022,07/01/2022,Product 1,Status 3,Type 1
6906,1,506.1983544,26/02/2021,28/02/2021,Product 2,Status 4,Type 1
6907,3,372.5217081,12/08/2020,17/08/2020,Product 2,Status 3,Type 1
6908,3,269.4566485,19/11/2020,20/11/2020,Product 1,Status 3,Type 1
6909,3,434.7153267,06/05/2021,06/05/2021,Product 1,Status 1,Type 1
6910,1,519.4231596,09/08/2026,05/12/2020,Product 3,Status 1,Type 2
6911,1,210.6895515,16/08/2020,18/08/2020,Product 1,Status 3,Type 1
6912,1,180.5032765,15/02/2022,22/11/2021,Product 4,Status 2,Type 3
6913,1,477.7050559,17/02/2021,19/02/2021,Product 1,Status 3,Type 1
6914,1,421.0177367,15/04/2021,21/04/2021,Product 1,Status 4,Type 1
6915,1,274.5203312,09/02/2020,13/02/2020,Product 2,Status 1,Type 1
6916,2,411.4322474,05/01/2022,10/01/2022,Product 2,Status 2,Type 1
6917,4,406.6366815,09/07/2021,12/07/2021,Product 2,Status 1,Type 1
6918,1,393.4389723,31/05/2021,03/06/2021,Product 2,Status 1,Type 1
6919,2,7.109572477,08/12/2021,14/12/2021,Product 1,Status 3,Type 1
6920,2,456.4856437,08/12/2020,07/12/2020,Product 2,Status 1,Type 1
6921,1,333.9219493,15/07/2021,18/07/2021,Product 1,Status 1,Type 1
6922,2,604.2371503,31/03/2025,13/08/2020,Product 2,Status 4,Type 2
6923,2,561.7009261,03/06/2021,04/06/2021,Product 1,Status 4,Type 1
6924,1,396.5051999,10/08/2025,24/12/2021,Product 1,Status 1,Type 2
6925,1,156.9116633,03/10/2021,07/10/2021,Product 1,Status 3,Type 1
6926,2,540.7184216,25/01/2026,02/04/2020,Product 3,Status 2,Type 2
6927,1,146.8711153,26/02/2022,15/12/2021,Product 4,Status 2,Type 3
6928,5,424.856704,27/11/2021,01/12/2021,Product 1,Status 3,Type 1
6929,1,657.7672555,19/10/2026,05/06/2020,Product 3,Status 2,Type 2
6930,2,557.4312934,27/11/2021,27/11/2021,Product 2,Status 1,Type 1
6931,5,305.55042,17/10/2020,16/10/2020,Product 1,Status 3,Type 1
6932,1,63.67544428,25/12/2020,26/12/2020,Product 1,Status 1,Type 1
6933,2,226.1061157,10/01/2021,12/01/2021,Product 2,Status 1,Type 1
6934,1,181.7621367,16/02/2021,19/02/2021,Product 2,Status 1,Type 1
6935,1,526.4753284,31/05/2021,04/06/2021,Product 2,Status 3,Type 1
6936,1,202.04872,12/11/2021,14/11/2021,Product 2,Status 2,Type 1
6937,2,533.3325352,12/05/2026,17/02/2021,Product 3,Status 3,Type 2
6938,1,429.7266725,18/06/2025,22/05/2021,Product 3,Status 1,Type 2
6939,1,480.2202141,22/08/2025,12/11/2021,Product 3,Status 1,Type 2
6940,1,364.6265772,25/04/2020,26/04/2020,Product 2,Status 2,Type 1
6941,1,462.2119125,22/06/2020,24/06/2020,Product 2,Status 2,Type 1
6942,2,311.898918,06/02/2020,07/02/2020,Product 2,Status 1,Type 1
6943,1,433.6775548,16/03/2020,18/03/2020,Product 1,Status 3,Type 1
6944,1,106.8632541,24/10/2020,25/10/2020,Product 1,Status 4,Type 1
6945,2,61.83186155,05/09/2020,09/09/2020,Product 1,Status 1,Type 1
6946,2,497.0015251,19/09/2020,22/09/2020,Product 1,Status 1,Type 1
6947,1,447.034938,09/11/2021,07/11/2021,Product 2,Status 1,Type 1
6948,2,376.4884077,24/07/2021,28/07/2021,Product 1,Status 4,Type 1
